state,county,year,metric_type,diabetes_prevalence,poverty_population,FIPS
Illinois,"Wabash County, Illinois",2019,Number,4724.0,11429.0,17185
Illinois,"Cumberland County, Illinois",2019,Number,4724.0,10685.0,17035
Illinois,"Jo Daviess County, Illinois",2019,Number,4724.0,21380.0,17085
Illinois,"Lawrence County, Illinois",2019,Number,4724.0,13618.0,17101
Illinois,"Marshall County, Illinois",2019,Number,4724.0,11280.0,17123
Illinois,"Christian County, Illinois",2019,Number,4724.0,31171.0,17021
Illinois,"Jackson County, Illinois",2019,Number,4724.0,53972.0,17077
Illinois,"Peoria County, Illinois",2019,Number,4724.0,177693.0,17143
Illinois,"Piatt County, Illinois",2019,Number,4724.0,16328.0,17147
Illinois,"Stark County, Illinois",2019,Number,4724.0,5343.0,17175
Illinois,"Bond County, Illinois",2019,Number,4724.0,14824.0,17005
Illinois,"Carroll County, Illinois",2019,Number,4724.0,14070.0,17015
Illinois,"Jersey County, Illinois",2019,Number,4724.0,20973.0,17083
Maryland,"Howard County, Maryland",2019,Number,140.0,316280.0,24027
Maryland,"Prince George'S County, Maryland",2019,Number,140.0,888369.0,24033
Maryland,"Anne Arundel County, Maryland",2019,Number,140.0,554326.0,24003
Maryland,"Baltimore County, Maryland",2019,Number,140.0,807583.0,24005
Maryland,"Frederick County, Maryland",2019,Number,140.0,246445.0,24021
Maryland,"Calvert County, Maryland",2019,Number,140.0,90734.0,24009
Maryland,"Garrett County, Maryland",2019,Number,140.0,28480.0,24023
Maryland,"Kent County, Maryland",2019,Number,140.0,17879.0,24029
Maryland,"Montgomery County, Maryland",2019,Number,140.0,1034475.0,24031
Alaska,"Bethel Census Area, Alaska",2019,Crude Prevalence,43.7,17622.0,2050
Alaska,"North Slope Borough, Alaska",2019,Crude Prevalence,43.7,9689.0,2185
Alaska,"Sitka City And Borough, Alaska",2019,Crude Prevalence,43.7,8438.0,2220
Alaska,"Fairbanks North Star Borough, Alaska",2019,Crude Prevalence,43.7,94778.0,2090
Alaska,"Ketchikan Gateway Borough, Alaska",2019,Crude Prevalence,43.7,13617.0,2130
Alaska,"Matanuska-Susitna Borough, Alaska",2019,Crude Prevalence,43.7,103218.0,2170
Alaska,"Nome Census Area, Alaska",2019,Crude Prevalence,43.7,9653.0,2180
Alaska,"Dillingham Census Area, Alaska",2019,Crude Prevalence,43.7,4908.0,2070
Alaska,"Yakutat City And Borough, Alaska",2019,Crude Prevalence,43.7,649.0,2282
Alaska,"Lake And Peninsula Borough, Alaska",2019,Crude Prevalence,43.7,1384.0,2164
Alaska,"Southeast Fairbanks Census Area, Alaska",2019,Crude Prevalence,43.7,6784.0,2240
Alaska,"Anchorage Municipality, Alaska",2019,Crude Prevalence,43.7,286504.0,2020
Alaska,"Aleutians East Borough, Alaska",2019,Crude Prevalence,43.7,3378.0,2013
Alaska,"Valdez-Cordova Census Area, Alaska",2019,Crude Prevalence,43.7,9131.0,2261
Alaska,"Kenai Peninsula Borough, Alaska",2019,Crude Prevalence,43.7,57233.0,2122
Alaska,"Skagway Municipality, Alaska",2019,Crude Prevalence,43.7,1098.0,2230
Alaska,"Prince Of Wales-Hyder Census Area, Alaska",2019,Crude Prevalence,43.7,6348.0,2198
Alaska,"Petersburg Borough, Alaska",2019,Crude Prevalence,43.7,3244.0,2195
Alaska,"Kusilvak Census Area, Alaska",2019,Crude Prevalence,43.7,8190.0,2158
Arizona,"Maricopa County, Arizona",2020,Number,1960.0,4272832.0,4013
Arizona,"Graham County, Arizona",2020,Number,1960.0,33980.0,4009
Arizona,"Santa Cruz County, Arizona",2020,Number,1960.0,46120.0,4023
Arizona,"La Paz County, Arizona",2020,Number,1960.0,20468.0,4012
Arizona,"Mohave County, Arizona",2020,Number,1960.0,203644.0,4015
Arizona,"Coconino County, Arizona",2020,Number,1960.0,128041.0,4005
Arizona,"Yavapai County, Arizona",2020,Number,1960.0,223134.0,4025
Arizona,"Greenlee County, Arizona",2020,Number,1960.0,9393.0,4011
Arizona,"Pinal County, Arizona",2020,Number,1960.0,405131.0,4021
Arkansas,"Nevada County, Arkansas",2021,Crude Prevalence,24.8,8160.0,5099
Arkansas,"Cross County, Arkansas",2021,Crude Prevalence,24.8,16538.0,5037
Arkansas,"Dallas County, Arkansas",2021,Crude Prevalence,24.8,6516.0,5039
Arkansas,"Columbia County, Arkansas",2021,Crude Prevalence,24.8,21933.0,5027
Arkansas,"Saline County, Arkansas",2021,Crude Prevalence,24.8,117845.0,5125
Arkansas,"Van Buren County, Arkansas",2021,Crude Prevalence,24.8,16431.0,5141
Arkansas,"Izard County, Arkansas",2021,Crude Prevalence,24.8,12630.0,5065
Arkansas,"Independence County, Arkansas",2021,Crude Prevalence,24.8,36244.0,5063
Arkansas,"Logan County, Arkansas",2021,Crude Prevalence,24.8,21351.0,5083
Arkansas,"Grant County, Arkansas",2021,Crude Prevalence,24.8,17875.0,5053
Arkansas,"Franklin County, Arkansas",2021,Crude Prevalence,24.8,17410.0,5047
Arkansas,"Pike County, Arkansas",2021,Crude Prevalence,24.8,10552.0,5109
Arkansas,"Jefferson County, Arkansas",2021,Crude Prevalence,24.8,62881.0,5069
Arkansas,"Montgomery County, Arkansas",2021,Crude Prevalence,24.8,8801.0,5097
Arkansas,"Scott County, Arkansas",2021,Crude Prevalence,24.8,10283.0,5127
Arkansas,"Sebastian County, Arkansas",2021,Crude Prevalence,24.8,125802.0,5131
Arkansas,"Crawford County, Arkansas",2021,Crude Prevalence,24.8,61833.0,5033
Arkansas,"Chicot County, Arkansas",2021,Crude Prevalence,24.8,9944.0,5017
Arkansas,"Johnson County, Arkansas",2021,Crude Prevalence,24.8,25669.0,5071
Arkansas,"Lee County, Arkansas",2021,Crude Prevalence,24.8,7547.0,5077
Iowa,"Marion County, Iowa",2019,Crude Prevalence,11.6,31593.0,19125
Iowa,"Washington County, Iowa",2019,Crude Prevalence,11.6,21709.0,19183
Iowa,"Wright County, Iowa",2019,Crude Prevalence,11.6,12499.0,19197
Iowa,"Cass County, Iowa",2019,Crude Prevalence,11.6,12827.0,19029
Iowa,"Cherokee County, Iowa",2019,Crude Prevalence,11.6,10822.0,19035
Iowa,"Crawford County, Iowa",2019,Crude Prevalence,11.6,16826.0,19047
Iowa,"Des Moines County, Iowa",2019,Crude Prevalence,11.6,38562.0,19057
Iowa,"Fayette County, Iowa",2019,Crude Prevalence,11.6,19132.0,19065
Iowa,"Harrison County, Iowa",2019,Crude Prevalence,11.6,13795.0,19085
Iowa,"Kossuth County, Iowa",2019,Crude Prevalence,11.6,14727.0,19109
Iowa,"Mills County, Iowa",2019,Crude Prevalence,11.6,14815.0,19129
Iowa,"Monona County, Iowa",2019,Crude Prevalence,11.6,8511.0,19133
Iowa,"Muscatine County, Iowa",2019,Crude Prevalence,11.6,42090.0,19139
Iowa,"Osceola County, Iowa",2019,Crude Prevalence,11.6,5946.0,19143
Iowa,"Polk County, Iowa",2019,Crude Prevalence,11.6,471026.0,19153
Iowa,"Webster County, Iowa",2019,Crude Prevalence,11.6,33714.0,19187
Iowa,"Story County, Iowa",2019,Crude Prevalence,11.6,86072.0,19169
Iowa,"Woodbury County, Iowa",2019,Crude Prevalence,11.6,99792.0,19193
Iowa,"Black Hawk County, Iowa",2019,Crude Prevalence,11.6,127289.0,19013
Iowa,"Grundy County, Iowa",2019,Crude Prevalence,11.6,12097.0,19075
Iowa,"Jones County, Iowa",2019,Crude Prevalence,11.6,19416.0,19105
Iowa,"Mitchell County, Iowa",2019,Crude Prevalence,11.6,10354.0,19131
Iowa,"Montgomery County, Iowa",2019,Crude Prevalence,11.6,9850.0,19137
Iowa,"Sac County, Iowa",2019,Crude Prevalence,11.6,9590.0,19161
Iowa,"Plymouth County, Iowa",2019,Crude Prevalence,11.6,24714.0,19149
Iowa,"Buchanan County, Iowa",2019,Crude Prevalence,11.6,20845.0,19019
Iowa,"Clinton County, Iowa",2019,Crude Prevalence,11.6,45776.0,19045
Iowa,"Decatur County, Iowa",2019,Crude Prevalence,11.6,7224.0,19053
Iowa,"Jefferson County, Iowa",2019,Crude Prevalence,11.6,17267.0,19101
Iowa,"Allamakee County, Iowa",2019,Crude Prevalence,11.6,13489.0,19005
Iowa,"Linn County, Iowa",2019,Crude Prevalence,11.6,218281.0,19113
Iowa,"Dallas County, Iowa",2019,Crude Prevalence,11.6,86583.0,19049
Iowa,"O'Brien County, Iowa",2019,Crude Prevalence,11.6,13500.0,19141
Kansas,"Stanton County, Kansas",2019,Number,1092.0,2022.0,20187
Kansas,"Meade County, Kansas",2019,Number,1092.0,4053.0,20119
Kansas,"Montgomery County, Kansas",2019,Number,1092.0,31583.0,20125
Kansas,"Pratt County, Kansas",2019,Number,1092.0,8980.0,20151
Kansas,"Rawlins County, Kansas",2019,Number,1092.0,2442.0,20153
Kansas,"Anderson County, Kansas",2019,Number,1092.0,7670.0,20003
Kansas,"Ellsworth County, Kansas",2019,Number,1092.0,5309.0,20053
Kansas,"Geary County, Kansas",2019,Number,1092.0,32911.0,20061
Kansas,"Ford County, Kansas",2019,Number,1092.0,33503.0,20057
Kansas,"Russell County, Kansas",2019,Number,1092.0,6833.0,20167
Kansas,"Marshall County, Kansas",2019,Number,1092.0,9550.0,20117
Kansas,"Allen County, Kansas",2019,Number,1092.0,12094.0,20001
Kansas,"Cheyenne County, Kansas",2019,Number,1092.0,2616.0,20023
Kansas,"Cowley County, Kansas",2019,Number,1092.0,33085.0,20035
Kansas,"Elk County, Kansas",2019,Number,1092.0,2501.0,20049
Kansas,"Franklin County, Kansas",2019,Number,1092.0,24809.0,20059
Kansas,"Hodgeman County, Kansas",2019,Number,1092.0,1829.0,20083
Kansas,"Jewell County, Kansas",2019,Number,1092.0,2829.0,20089
Kansas,"Rice County, Kansas",2019,Number,1092.0,8934.0,20159
Kansas,"Stafford County, Kansas",2019,Number,1092.0,4051.0,20185
Kansas,"Osage County, Kansas",2019,Number,1092.0,15596.0,20139
Kansas,"Coffey County, Kansas",2019,Number,1092.0,8132.0,20031
Kansas,"Crawford County, Kansas",2019,Number,1092.0,36940.0,20037
Kansas,"Greenwood County, Kansas",2019,Number,1092.0,5995.0,20073
Maryland,"Carroll County, Maryland",2019,Number,140.0,163920.0,24013
Maryland,"Queen Anne'S County, Maryland",2019,Number,140.0,49080.0,24035
Maryland,"St. Mary'S County, Maryland",2019,Number,140.0,109119.0,24037
Maryland,"Charles County, Maryland",2019,Number,140.0,157119.0,24017
Maryland,"Dorchester County, Maryland",2019,Number,140.0,31676.0,24019
Maryland,"Washington County, Maryland",2019,Number,140.0,141275.0,24043
Maryland,"Wicomico County, Maryland",2019,Number,140.0,98545.0,24045
Maryland,"Cecil County, Maryland",2019,Number,140.0,101242.0,24015
Maryland,"Caroline County, Maryland",2019,Number,140.0,32561.0,24011
Massachusetts,"Suffolk County, Massachusetts",2020,Number,46.0,752973.0,25025
Massachusetts,"Dukes County, Massachusetts",2020,Number,46.0,17168.0,25007
Massachusetts,"Middlesex County, Massachusetts",2020,Number,46.0,1545860.0,25017
Massachusetts,"Bristol County, Massachusetts",2020,Number,46.0,546036.0,25005
Massachusetts,"Hampden County, Massachusetts",2020,Number,46.0,453636.0,25013
Massachusetts,"Essex County, Massachusetts",2020,Number,46.0,767172.0,25009
Massachusetts,"Franklin County, Massachusetts",2020,Number,46.0,69375.0,25011
Massachusetts,"Worcester County, Massachusetts",2020,Number,46.0,796589.0,25027
Massachusetts,"Hampshire County, Massachusetts",2020,Number,46.0,138168.0,25015
Michigan,"Chippewa County, Michigan",2019,Number,201.0,34009.0,26033
Michigan,"Monroe County, Michigan",2019,Number,201.0,148255.0,26115
Michigan,"Oakland County, Michigan",2019,Number,201.0,1242271.0,26125
Michigan,"Hillsdale County, Michigan",2019,Number,201.0,44008.0,26059
Michigan,"Muskegon County, Michigan",2019,Number,201.0,166377.0,26121
Michigan,"Leelanau County, Michigan",2019,Number,201.0,21437.0,26089
Michigan,"Lapeer County, Michigan",2019,Number,201.0,86208.0,26087
Michigan,"Sanilac County, Michigan",2019,Number,201.0,40675.0,26151
Michigan,"Keweenaw County, Michigan",2019,Number,201.0,2102.0,26083
Michigan,"Ontonagon County, Michigan",2019,Number,201.0,5804.0,26131
Michigan,"Ottawa County, Michigan",2019,Number,201.0,276554.0,26139
Michigan,"Alcona County, Michigan",2019,Number,201.0,10211.0,26001
Michigan,"Ionia County, Michigan",2019,Number,201.0,60391.0,26067
Michigan,"Kalkaska County, Michigan",2019,Number,201.0,17423.0,26079
Michigan,"Berrien County, Michigan",2019,Number,201.0,150558.0,26021
Michigan,"Ogemaw County, Michigan",2019,Number,201.0,20419.0,26129
Michigan,"Wexford County, Michigan",2019,Number,201.0,32852.0,26165
Michigan,"Crawford County, Michigan",2019,Number,201.0,13622.0,26039
Michigan,"Dickinson County, Michigan",2019,Number,201.0,24969.0,26043
Michigan,"Huron County, Michigan",2019,Number,201.0,30894.0,26063
Michigan,"Ingham County, Michigan",2019,Number,201.0,271705.0,26065
Michigan,"Mason County, Michigan",2019,Number,201.0,28540.0,26105
Michigan,"Menominee County, Michigan",2019,Number,201.0,22656.0,26109
Michigan,"Missaukee County, Michigan",2019,Number,201.0,14837.0,26113
Michigan,"St. Joseph County, Michigan",2019,Number,201.0,59829.0,26149
Michigan,"Van Buren County, Michigan",2019,Number,201.0,74460.0,26159
Michigan,"Arenac County, Michigan",2019,Number,201.0,14864.0,26011
Michigan,"Barry County, Michigan",2019,Number,201.0,59614.0,26015
Michigan,"Iron County, Michigan",2019,Number,201.0,10851.0,26071
Michigan,"Benzie County, Michigan",2019,Number,201.0,17409.0,26019
Michigan,"Schoolcraft County, Michigan",2019,Number,201.0,7930.0,26153
Michigan,"Wayne County, Michigan",2019,Number,201.0,1736055.0,26163
Michigan,"Grand Traverse County, Michigan",2019,Number,201.0,90255.0,26055
Michigan,"Mackinac County, Michigan",2019,Number,201.0,10659.0,26097
Michigan,"Genesee County, Michigan",2019,Number,201.0,403003.0,26049
Kansas,"Labette County, Kansas",2019,Number,1092.0,19672.0,20099
Kansas,"Sedgwick County, Kansas",2019,Number,1092.0,506720.0,20173
Kansas,"Republic County, Kansas",2019,Number,1092.0,4538.0,20157
Kansas,"Graham County, Kansas",2019,Number,1092.0,2459.0,20065
Kansas,"Douglas County, Kansas",2019,Number,1092.0,112036.0,20045
Kansas,"Sheridan County, Kansas",2019,Number,1092.0,2467.0,20179
Kansas,"Gray County, Kansas",2019,Number,1092.0,5954.0,20069
South Dakota,"Todd County, South Dakota",2019,Age-adjusted Prevalence,9.3,10070.0,46121
South Dakota,"Oglala Lakota County, South Dakota",2019,Age-adjusted Prevalence,9.3,14227.0,46102
Washington,"Klickitat County, Washington",2019,Crude Prevalence,2.8,21636.0,53039
Washington,"Grays Harbor County, Washington",2019,Crude Prevalence,2.8,69587.0,53027
Washington,"Wahkiakum County, Washington",2019,Crude Prevalence,2.8,4220.0,53069
Washington,"Grant County, Washington",2019,Crude Prevalence,2.8,94542.0,53025
Washington,"Snohomish County, Washington",2019,Crude Prevalence,2.8,787169.0,53061
West Virginia,"Summers County, West Virginia",2019,Number,1889.0,11950.0,54089
West Virginia,"Greenbrier County, West Virginia",2019,Number,1889.0,34569.0,54025
West Virginia,"Mineral County, West Virginia",2019,Number,1889.0,26288.0,54057
West Virginia,"Lewis County, West Virginia",2019,Number,1889.0,15949.0,54041
West Virginia,"Pocahontas County, West Virginia",2019,Number,1889.0,8136.0,54075
West Virginia,"Randolph County, West Virginia",2019,Number,1889.0,26513.0,54083
West Virginia,"Wirt County, West Virginia",2019,Number,1889.0,5795.0,54105
West Virginia,"Clay County, West Virginia",2019,Number,1889.0,8568.0,54015
West Virginia,"Monongalia County, West Virginia",2019,Number,1889.0,99480.0,54061
West Virginia,"Wetzel County, West Virginia",2019,Number,1889.0,15158.0,54103
West Virginia,"Kanawha County, West Virginia",2019,Number,1889.0,180094.0,54039
West Virginia,"Preston County, West Virginia",2019,Number,1889.0,30642.0,54077
West Virginia,"Ritchie County, West Virginia",2019,Number,1889.0,9703.0,54085
West Virginia,"Lincoln County, West Virginia",2019,Number,1889.0,20761.0,54043
West Virginia,"Braxton County, West Virginia",2019,Number,1889.0,13816.0,54007
West Virginia,"Boone County, West Virginia",2019,Number,1889.0,22156.0,54005
West Virginia,"Wyoming County, West Virginia",2019,Number,1889.0,21026.0,54109
Wisconsin,"Dunn County, Wisconsin",2019,Crude Rate,2.4,41074.0,55033
Wisconsin,"Grant County, Wisconsin",2019,Crude Rate,2.4,48031.0,55043
Wisconsin,"Sheboygan County, Wisconsin",2019,Crude Rate,2.4,112045.0,55117
Wisconsin,"Menominee County, Wisconsin",2019,Crude Rate,2.4,4511.0,55078
Wisconsin,"Buffalo County, Wisconsin",2019,Crude Rate,2.4,13026.0,55011
Wisconsin,"La Crosse County, Wisconsin",2019,Crude Rate,2.4,112914.0,55063
Wisconsin,"Marathon County, Wisconsin",2019,Crude Rate,2.4,133602.0,55073
Wisconsin,"Trempealeau County, Wisconsin",2019,Crude Rate,2.4,28971.0,55121
Wisconsin,"Dodge County, Wisconsin",2019,Crude Rate,2.4,83476.0,55027
Wisconsin,"Vilas County, Wisconsin",2019,Crude Rate,2.4,21477.0,55125
Wisconsin,"Manitowoc County, Wisconsin",2019,Crude Rate,2.4,78223.0,55071
Wisconsin,"Burnett County, Wisconsin",2019,Crude Rate,2.4,15100.0,55013
Wisconsin,"Door County, Wisconsin",2019,Crude Rate,2.4,27128.0,55029
Wisconsin,"Fond Du Lac County, Wisconsin",2019,Crude Rate,2.4,99325.0,55039
Wisconsin,"Pepin County, Wisconsin",2019,Crude Rate,2.4,7166.0,55091
Wisconsin,"Richland County, Wisconsin",2019,Crude Rate,2.4,17100.0,55103
Wisconsin,"Waushara County, Wisconsin",2019,Crude Rate,2.4,22845.0,55137
Wisconsin,"Lafayette County, Wisconsin",2019,Crude Rate,2.4,16542.0,55065
Wisconsin,"Pierce County, Wisconsin",2019,Crude Rate,2.4,39222.0,55093
Wisconsin,"Calumet County, Wisconsin",2019,Crude Rate,2.4,49666.0,55015
Wisconsin,"Kenosha County, Wisconsin",2019,Crude Rate,2.4,164150.0,55059
Wyoming,"Johnson County, Wyoming",2019,Age-adjusted Prevalence,6.6,8372.0,56019
Kansas,"Wallace County, Kansas",2019,Number,1092.0,1549.0,20199
Kansas,"Chase County, Kansas",2019,Number,1092.0,2548.0,20017
Kansas,"Stevens County, Kansas",2019,Number,1092.0,5491.0,20189
Kansas,"Smith County, Kansas",2019,Number,1092.0,3553.0,20183
Kansas,"Grant County, Kansas",2019,Number,1092.0,7384.0,20067
Michigan,"Antrim County, Michigan",2019,Number,201.0,22935.0,26009
Michigan,"Houghton County, Michigan",2019,Number,201.0,33452.0,26061
Michigan,"Livingston County, Michigan",2019,Number,201.0,188288.0,26093
Michigan,"Iosco County, Michigan",2019,Number,201.0,24813.0,26069
Michigan,"Lake County, Michigan",2019,Number,201.0,11508.0,26085
Michigan,"Manistee County, Michigan",2019,Number,201.0,23122.0,26101
Kansas,"Jackson County, Kansas",2019,Number,1092.0,13073.0,20085
Kansas,"Kingman County, Kansas",2019,Number,1092.0,7217.0,20095
Kansas,"Logan County, Kansas",2019,Number,1092.0,2770.0,20109
Kansas,"Nemaha County, Kansas",2019,Number,1092.0,9796.0,20131
Kansas,"Pottawatomie County, Kansas",2019,Number,1092.0,23487.0,20149
Kansas,"Wyandotte County, Kansas",2019,Number,1092.0,163000.0,20209
Kansas,"Cherokee County, Kansas",2019,Number,1092.0,19882.0,20021
Kansas,"Butler County, Kansas",2019,Number,1092.0,63505.0,20015
Kansas,"Clay County, Kansas",2019,Number,1092.0,7936.0,20027
Kansas,"Lincoln County, Kansas",2019,Number,1092.0,2939.0,20105
Kansas,"Saline County, Kansas",2019,Number,1092.0,53215.0,20169
Kansas,"Sumner County, Kansas",2019,Number,1092.0,22532.0,20191
Kansas,"Trego County, Kansas",2019,Number,1092.0,2756.0,20195
Kansas,"Wabaunsee County, Kansas",2019,Number,1092.0,6765.0,20197
Kansas,"Wilson County, Kansas",2019,Number,1092.0,8464.0,20205
Kansas,"Mitchell County, Kansas",2019,Number,1092.0,5912.0,20123
Kansas,"Osborne County, Kansas",2019,Number,1092.0,3415.0,20141
Kansas,"Atchison County, Kansas",2019,Number,1092.0,14910.0,20005
Kansas,"Finney County, Kansas",2019,Number,1092.0,36114.0,20055
Kansas,"Hamilton County, Kansas",2019,Number,1092.0,2591.0,20075
Kansas,"Leavenworth County, Kansas",2019,Number,1092.0,74940.0,20103
Kansas,"Washington County, Kansas",2019,Number,1092.0,5348.0,20201
Kansas,"Wichita County, Kansas",2019,Number,1092.0,2100.0,20203
Kansas,"Morton County, Kansas",2019,Number,1092.0,2675.0,20129
Kansas,"Norton County, Kansas",2019,Number,1092.0,4562.0,20137
Kansas,"Barton County, Kansas",2019,Number,1092.0,25853.0,20009
Kansas,"Cloud County, Kansas",2019,Number,1092.0,8501.0,20029
Kansas,"Edwards County, Kansas",2019,Number,1092.0,2780.0,20047
Kansas,"Lane County, Kansas",2019,Number,1092.0,1559.0,20101
Kansas,"Rush County, Kansas",2019,Number,1092.0,2945.0,20165
Kansas,"Marion County, Kansas",2019,Number,1092.0,11178.0,20115
Kansas,"Neosho County, Kansas",2019,Number,1092.0,15575.0,20133
Kansas,"Ottawa County, Kansas",2019,Number,1092.0,5732.0,20143
Kansas,"Riley County, Kansas",2019,Number,1092.0,65183.0,20161
Kansas,"Barber County, Kansas",2019,Number,1092.0,4551.0,20007
Kansas,"Dickinson County, Kansas",2019,Number,1092.0,18398.0,20041
Kansas,"Jefferson County, Kansas",2019,Number,1092.0,18633.0,20087
Kentucky,"Greenup County, Kentucky",2020,Crude Prevalence,14.4,35041.0,21089
